,user,points,state,vaccination_time,wave_no,decision,extraversion
1014,132,90,V,2014-10-28 17:10:00,7,1,3.625
1015,44,100,S,None,7,0,3.3277
1016,259,60,R,None,7,0,3.0
1017,176,90,V,2014-10-27 14:10:00,7,1,3.625
1018,163,100,S,None,7,0,4.75
1019,405,100,S,None,7,0,3.3277
1020,412,45,R,None,7,0,3.3277
1021,258,59,R,None,7,0,2.75
1022,232,100,S,None,7,0,4.5
1023,12,45,R,None,7,0,3.625
1024,54,100,S,None,7,0,3.3277
1025,383,100,S,None,7,0,2.25
1026,43,100,S,None,7,0,4.125
1027,245,100,S,None,7,0,3.3277
1028,296,62,R,None,7,0,2.75
1029,417,87,V,2014-10-27 14:10:00,7,1,3.375
1030,442,100,S,None,7,0,3.3277
1031,66,90,V,2014-10-27 20:05:00,7,1,3.375
1032,174,48,R,None,7,0,4.25
1033,107,90,V,2014-10-27 20:55:00,7,1,2.375
1034,401,90,V,2014-10-27 17:40:00,7,1,2.625
1035,323,100,S,None,7,0,3.25
1036,110,57,R,None,7,0,3.0
1037,264,54,R,None,7,0,4.0
1038,150,59,R,None,7,0,3.625
1039,35,80,V,2014-10-27 14:15:00,7,1,3.3277
1040,15,51,R,None,7,0,3.375
1041,482,100,S,None,7,0,3.125
1042,78,47,R,None,7,0,3.125
1043,190,100,S,None,7,0,2.75
1044,75,100,S,None,7,0,4.5
1045,228,54,R,None,7,0,2.75
1046,364,100,S,None,7,0,1.875
1047,381,100,S,None,7,0,3.3277
1048,65,90,V,2014-10-28 14:05:00,7,1,3.375
1049,358,100,S,None,7,0,3.375
1050,325,100,S,None,7,0,2.875
1051,220,100,S,None,7,0,3.625
1052,250,47,R,None,7,0,4.875
1053,203,42,R,None,7,0,2.875
1054,275,90,V,2014-10-27 17:30:00,7,1,2.375
1055,291,100,S,None,7,0,3.3277
1056,57,90,V,2014-11-01 23:30:00,7,1,2.5
1057,430,100,S,None,7,0,3.75
1058,144,100,S,None,7,0,4.0
1059,354,100,S,None,7,0,2.75
1060,80,51,V,2014-10-28 16:30:00,7,1,3.75
1061,2,100,S,None,7,0,2.875
1062,384,100,S,None,7,0,2.5
1063,433,100,S,None,7,0,3.3277
1064,3,90,V,2014-10-27 14:10:00,7,1,4.25
1065,70,90,V,2014-10-27 19:20:00,7,1,4.75
1066,304,100,S,None,7,0,3.3277
1067,204,100,S,None,7,0,3.3277
1068,478,60,R,None,7,0,3.3277
1069,376,100,S,None,7,0,3.625
1070,427,100,S,None,7,0,3.5
1071,290,90,V,2014-10-27 14:30:00,7,1,3.5
1072,435,100,S,None,7,0,3.625
1073,285,100,S,None,7,0,2.875
1074,353,100,S,None,7,0,1.5
1075,237,49,R,None,7,0,3.5
1076,127,90,V,2014-10-29 15:30:00,7,1,3.0
1077,50,100,S,None,7,0,3.3277
1078,261,38,R,None,7,0,4.25
1079,466,90,V,2014-10-27 22:20:00,7,1,3.3277
1080,451,38,R,None,7,0,2.25
1081,276,42,R,None,7,0,3.875
1082,48,100,S,None,7,0,3.3277
1083,486,42,R,None,7,0,3.125
1084,38,90,V,2014-10-30 16:00:00,7,1,3.25
1085,260,90,V,2014-10-27 19:50:00,7,1,3.125
1086,345,55,V,2014-10-27 14:45:00,7,1,3.625
1087,443,58,V,2014-10-31 16:15:00,7,1,3.375
1088,10,100,S,None,7,0,3.3277
1089,247,90,V,2014-10-27 15:40:00,7,1,3.75
1090,24,100,S,None,7,0,4.375
1091,479,100,S,None,7,0,3.3277
1092,118,90,V,2014-10-30 17:10:00,7,1,4.375
1093,133,100,S,None,7,0,3.0
1094,207,90,V,2014-10-27 17:15:00,7,1,2.375
1095,124,52,R,None,7,0,3.375
1096,166,90,V,2014-10-27 17:50:00,7,1,4.0
1097,379,52,R,None,7,0,3.875
1098,178,59,R,None,7,0,2.375
1099,477,51,R,None,7,0,3.5
1100,394,59,R,None,7,0,2.875
1101,219,51,R,None,7,0,2.25
1102,8,79,R,None,7,0,4.5
1103,246,42,R,None,7,0,4.375
1104,272,100,S,None,7,0,3.3277
1105,248,90,V,2014-10-27 14:10:00,7,1,3.625
1106,83,100,S,None,7,0,2.625
1107,409,69,V,2014-10-27 18:15:00,7,1,3.125
1108,4,100,S,None,7,0,2.5
1109,119,47,R,None,7,0,2.75
1110,151,53,R,None,7,0,2.25
1111,340,100,S,None,7,0,3.125
1112,416,90,V,2014-10-27 14:10:00,7,1,3.375
1113,453,100,S,None,7,0,2.75
1114,52,90,V,2014-10-27 15:25:00,7,1,3.5
1115,142,100,S,None,7,0,3.875
1116,286,90,V,2014-10-27 14:15:00,7,1,4.25
1117,33,41,R,None,7,0,3.625
1118,309,100,S,None,7,0,2.25
1119,191,40,R,None,7,0,3.125
1120,314,56,R,None,7,0,3.375
1121,13,62,V,2014-10-27 15:30:00,7,1,3.75
1122,249,53,V,2014-10-27 14:10:00,7,1,3.75
1123,121,100,S,None,7,0,3.3277
1124,343,45,R,None,7,0,3.875
1125,36,63,R,None,7,0,3.125
1126,134,49,R,None,7,0,2.5
1127,218,49,R,None,7,0,3.875
1128,16,90,V,2014-10-27 14:10:00,7,1,3.75
1129,389,61,R,None,7,0,2.875
1130,431,100,S,None,7,0,3.125
1131,73,100,S,None,7,0,3.0
1132,278,51,V,2014-10-27 17:20:00,7,1,4.0
1133,329,50,R,None,7,0,3.0
1134,91,90,V,2014-10-27 18:25:00,7,1,2.875
1135,307,42,R,None,7,0,3.25
1136,257,91,R,None,7,0,3.25
1137,72,54,V,2014-11-01 17:15:00,7,1,3.75
1138,94,100,S,None,7,0,3.3277
1139,227,100,S,None,7,0,3.625
1140,39,39,R,None,7,0,4.125
1141,198,43,R,None,7,0,3.125
1142,168,100,S,None,7,0,3.3277
1143,372,44,R,None,7,0,4.75
1144,27,90,V,2014-10-27 14:15:00,7,1,3.875
1145,281,100,S,None,7,0,3.3277
1146,292,100,S,None,7,0,2.75
1147,120,58,R,None,7,0,3.625
1148,306,100,S,None,7,0,3.125
1149,263,52,R,None,7,0,3.375
1150,279,90,V,2014-10-27 14:15:00,7,1,3.875
1151,447,100,S,None,7,0,3.5
1152,139,100,S,None,7,0,3.3277
1153,67,52,R,None,7,0,4.25
1154,440,100,S,None,7,0,3.25
1155,154,90,V,2014-10-27 15:30:00,7,1,2.5
1156,105,40,R,None,7,0,3.125
1157,324,100,S,None,7,0,3.3277
1158,382,100,S,None,7,0,3.5
1159,104,90,V,2014-10-27 14:10:00,7,1,3.875
1160,315,51,R,None,7,0,3.3277
1161,117,100,S,None,7,0,3.3277
1162,460,53,V,2014-10-27 14:10:00,7,1,2.125
1163,402,90,V,2014-10-27 15:40:00,7,1,3.25
1164,172,100,S,None,7,0,3.0
1165,167,90,V,2014-10-27 14:20:00,7,1,3.375
1166,282,100,S,None,7,0,3.125
1167,367,90,V,2014-10-27 19:05:00,7,1,3.25
1168,293,90,V,2014-10-27 14:35:00,7,1,3.125
1169,5,100,S,None,7,0,4.0
1170,277,100,S,None,7,0,3.3277
1171,390,100,S,None,7,0,4.25
1172,349,63,R,None,7,0,3.75
1173,128,100,S,None,7,0,3.25
1174,465,90,V,2014-10-28 15:00:00,7,1,3.0
1175,195,78,V,2014-10-27 14:55:00,7,1,2.875
1176,199,90,V,2014-10-27 16:45:00,7,1,2.625
1177,20,100,S,None,7,0,3.25
1178,397,68,V,2014-10-27 15:45:00,7,1,2.625
1179,299,90,V,2014-10-31 18:00:00,7,1,2.875
1180,476,43,R,None,7,0,3.75
1181,183,90,V,2014-10-27 17:35:00,7,1,2.75
1182,445,90,V,2014-10-27 14:10:00,7,1,3.625
1183,185,46,R,None,7,0,3.75
1184,328,90,V,2014-10-27 18:45:00,7,1,3.625
1185,129,100,S,None,7,0,3.875
1186,64,100,S,None,7,0,3.875
1187,312,100,S,None,7,0,3.75
1188,302,100,S,None,7,0,3.0
1189,97,90,V,2014-10-27 16:15:00,7,1,2.875
1190,280,100,S,None,7,0,3.0
1191,395,100,S,None,7,0,3.625
1192,196,100,S,None,7,0,3.3277
1193,332,90,V,2014-10-27 14:30:00,7,1,2.875
1194,14,53,R,None,7,0,3.75
1195,231,90,V,2014-10-27 14:15:00,7,1,3.25
1196,29,56,R,None,7,0,3.375
1197,363,90,V,2014-10-28 15:20:00,7,1,2.75
1198,331,100,S,None,7,0,3.3277
1199,88,90,V,2014-11-03 14:15:00,8,1,3.0
1200,88,90,V,2014-11-03 14:15:00,8,1,3.0
1201,158,100,S,None,8,0,4.375
1202,434,90,V,2014-11-03 14:20:00,8,1,2.25
1203,327,100,S,None,8,0,2.5
1204,455,71,V,2014-11-03 17:45:00,8,1,3.25
1205,137,100,S,None,8,0,1.625
1206,25,60,V,2014-11-07 17:30:00,8,1,3.25
1207,226,100,S,None,8,0,3.125
1208,288,90,V,2014-11-03 14:50:00,8,1,3.375
1209,446,90,V,2014-11-03 14:10:00,8,1,2.375
1210,441,90,V,2014-11-03 17:05:00,8,1,3.875
1211,483,90,V,2014-11-03 16:30:00,8,1,4.125
1212,300,100,S,None,8,0,3.625
1213,173,100,S,None,8,0,2.75
1214,454,100,S,None,8,0,3.125
1215,9,90,V,2014-11-03 15:00:00,8,1,4.5
1216,34,100,S,None,8,0,2.375
1217,410,90,V,2014-11-03 14:10:00,8,1,3.875
1218,0,100,S,None,8,0,3.3277
1219,388,100,S,None,8,0,3.25
1220,22,100,S,None,8,0,3.75
1221,337,100,S,None,8,0,2.75
1222,145,90,V,2014-11-03 16:45:00,8,1,4.25
1223,426,90,V,2014-11-03 14:10:00,8,1,4.0
1224,98,90,V,2014-11-03 15:05:00,8,1,3.125
1225,487,100,S,None,8,0,3.25
1226,212,100,S,None,8,0,4.625
1227,404,100,S,None,8,0,3.5
1228,211,90,V,2014-11-03 14:30:00,8,1,2.125
1229,385,100,S,None,8,0,4.0
1230,308,49,V,2014-11-03 17:15:00,8,1,3.625
1231,432,100,S,None,8,0,3.625
1232,270,100,S,None,8,0,2.75
1233,424,90,V,2014-11-03 14:10:00,8,1,3.75
1234,439,90,V,2014-11-03 14:25:00,8,1,3.625
1235,355,55,V,2014-11-03 14:25:00,8,1,3.3277
1236,197,90,V,2014-11-03 14:10:00,8,1,4.375
1237,42,62,V,2014-11-04 14:05:00,8,1,4.625
1238,468,100,S,None,8,0,3.0
1239,187,100,S,None,8,0,3.25
1240,23,100,S,None,8,0,4.5
1241,101,100,S,None,8,0,3.3277
1242,100,100,S,None,8,0,3.625
1243,155,100,S,None,8,0,3.3277
1244,135,54,V,2014-11-03 17:35:00,8,1,3.75
1245,360,100,S,None,8,0,2.875
1246,55,75,V,2014-11-03 14:25:00,8,1,3.5
1247,429,100,S,None,8,0,3.5
1248,82,100,S,None,8,0,2.5
1249,347,100,S,None,8,0,3.375
1250,156,100,S,None,8,0,4.25
1251,30,100,S,None,8,0,3.3277
1252,224,54,V,2014-11-03 16:35:00,8,1,2.125
1253,19,100,S,None,8,0,2.875
1254,301,100,S,None,8,0,3.0
1255,437,90,V,2014-11-03 15:30:00,8,1,2.875
1256,244,100,S,None,8,0,3.875
1257,449,100,S,None,8,0,2.5
1258,470,90,V,2014-11-03 16:55:00,8,1,3.375
1259,305,100,S,None,8,0,2.25
1260,398,100,S,None,8,0,3.0
1261,147,100,S,None,8,0,3.125
1262,225,100,S,None,8,0,2.75
1263,359,100,S,None,8,0,2.375
1264,188,100,S,None,8,0,2.5
1265,136,100,S,None,8,0,3.625
1266,336,100,S,None,8,0,3.3277
1267,56,100,S,None,8,0,3.375
1268,205,100,S,None,8,0,3.875
1269,130,60,V,2014-11-03 16:30:00,8,1,3.125
1270,60,90,V,2014-11-03 16:20:00,8,1,2.5
1271,21,100,S,None,8,0,3.5
1272,320,61,V,2014-11-03 16:50:00,8,1,3.25
1273,462,100,S,None,8,0,3.875
1274,229,100,S,None,8,0,3.25
1275,448,100,S,None,8,0,3.0
1276,375,100,S,None,8,0,3.125
1277,223,100,S,None,8,0,3.25
1278,234,100,S,None,8,0,3.3277
1279,420,90,V,2014-11-03 14:10:00,8,1,3.375
1280,206,100,S,None,8,0,3.625
1281,253,100,S,None,8,0,4.0
1282,116,90,V,2014-11-03 14:15:00,8,1,2.75
1283,240,100,S,None,8,0,3.3277
1284,408,100,S,None,8,0,3.0
1285,95,100,S,None,8,0,3.5
1286,6,100,S,None,8,0,2.75
1287,236,90,V,2014-11-03 14:15:00,8,1,3.625
1288,140,100,S,None,8,0,2.5
1289,215,100,S,None,8,0,3.3277
1290,49,90,V,2014-11-03 14:20:00,8,1,4.125
1291,111,56,V,2014-11-03 14:10:00,8,1,2.75
1292,122,100,S,None,8,0,2.5
1293,51,100,S,None,8,0,3.5
1294,63,100,S,None,8,0,3.125
1295,490,100,S,None,8,0,2.75
1296,346,100,S,None,8,0,2.5
1297,407,100,S,None,8,0,3.25
1298,419,100,S,None,8,0,4.125
1299,194,100,S,None,8,0,3.3277
1300,403,90,V,2014-11-04 14:10:00,8,1,4.25
1301,457,90,V,2014-11-03 15:15:00,8,1,3.125
1302,165,100,S,None,8,0,3.0
1303,268,100,S,None,8,0,3.3277
1304,41,90,V,2014-11-03 14:10:00,8,1,3.875
1305,90,100,S,None,8,0,3.125
1306,71,90,V,2014-11-05 08:45:00,8,1,4.0
1307,96,100,S,None,8,0,3.25
1308,40,100,S,None,8,0,3.3277
1309,208,100,S,None,8,0,3.3277
1310,322,100,S,None,8,0,2.25
1311,102,100,S,None,8,0,3.3277
1312,74,100,S,None,8,0,3.0
1313,175,100,S,None,8,0,4.0
1314,239,100,S,None,8,0,3.75
1315,126,63,R,None,8,0,3.5
1316,170,100,S,None,8,0,3.875
1317,492,90,V,2014-11-05 10:35:00,8,1,3.0
1318,313,90,V,2014-11-03 14:10:00,8,1,3.125
1319,241,100,S,None,8,0,3.625
1320,459,100,S,None,8,0,3.375
1321,171,100,S,None,8,0,1.875
1322,370,100,S,None,8,0,2.375
1323,125,100,S,None,8,0,3.75
1324,387,100,S,None,8,0,2.5
1325,444,100,S,None,8,0,4.0
1326,79,100,S,None,8,0,3.0
1327,254,100,S,None,8,0,2.75
1328,1,100,S,None,8,0,3.125
1329,138,100,S,None,8,0,3.3277
1330,423,100,S,None,8,0,2.5
1331,318,90,V,2014-11-03 14:40:00,8,1,3.75
1332,365,100,S,None,8,0,4.625
1333,18,62,V,2014-11-03 14:15:00,8,1,3.75
1334,489,100,S,None,8,0,3.625
1335,164,100,S,None,8,0,3.75
1336,89,50,V,2014-11-03 19:20:00,8,1,2.25
1337,114,100,S,None,8,0,3.75
1338,186,100,S,None,8,0,2.375
