,user,points,state,vaccination_time,wave_no,decision,extraversion
1298,298,90,V,2014-12-01 15:30:00,12,1,2.875
1299,132,90,V,2014-12-01 14:55:00,12,1,3.625
1300,44,100,S,None,12,0,3.3277
1301,259,100,S,None,12,0,3.0
1302,176,90,V,2014-12-01 14:20:00,12,1,3.625
1303,163,100,S,None,12,0,4.75
1304,412,100,S,None,12,0,3.3277
1305,258,100,S,None,12,0,2.75
1306,232,100,S,None,12,0,4.5
1307,12,100,S,None,12,0,3.625
1308,54,100,S,None,12,0,3.3277
1309,43,90,V,2014-12-01 14:10:00,12,1,4.125
1310,391,100,S,None,12,0,3.5
1311,245,100,S,None,12,0,3.3277
1312,296,100,S,None,12,0,2.75
1313,417,90,V,2014-12-01 14:45:00,12,1,3.375
1314,442,100,S,None,12,0,3.3277
1315,66,90,V,2014-12-01 15:40:00,12,1,3.375
1316,174,90,V,2014-12-01 16:05:00,12,1,4.25
1317,107,90,V,2014-12-01 14:10:00,12,1,2.375
1318,401,100,S,None,12,0,2.625
1319,323,100,S,None,12,0,3.25
1320,110,63,R,None,12,0,3.0
1321,264,62,R,None,12,0,4.0
1322,150,45,R,None,12,0,3.625
1323,35,100,S,None,12,0,3.3277
1324,15,100,S,None,12,0,3.375
1325,78,100,S,None,12,0,3.125
1326,190,100,S,None,12,0,2.75
1327,75,100,S,None,12,0,4.5
1328,228,100,S,None,12,0,2.75
1329,364,100,S,None,12,0,1.875
1330,350,100,S,None,12,0,3.25
1331,381,100,S,None,12,0,3.3277
1332,65,67,V,2014-12-01 18:55:00,12,1,3.375
1333,358,100,S,None,12,0,3.375
1334,325,100,S,None,12,0,2.875
1335,250,90,V,2014-12-01 20:30:00,12,1,4.875
1336,203,90,V,2014-12-01 15:40:00,12,1,2.875
1337,275,100,S,None,12,0,2.375
1338,291,100,S,None,12,0,3.3277
1339,57,90,V,2014-12-02 01:00:00,12,1,2.5
1340,430,100,S,None,12,0,3.75
1341,144,100,S,None,12,0,4.0
1342,354,100,S,None,12,0,2.75
1343,2,100,S,None,12,0,2.875
1344,384,100,S,None,12,0,2.5
1345,433,100,S,None,12,0,3.3277
1346,3,90,V,2014-12-01 15:30:00,12,1,4.25
1347,70,90,V,2014-12-01 15:35:00,12,1,4.75
1348,304,100,S,None,12,0,3.3277
1349,204,100,S,None,12,0,3.3277
1350,478,46,R,None,12,0,3.3277
1351,376,100,S,None,12,0,3.625
1352,427,100,S,None,12,0,3.5
1353,290,56,R,None,12,0,3.5
1354,461,90,V,2014-12-01 17:35:00,12,1,4.0
1355,435,100,S,None,12,0,3.625
1356,285,100,S,None,12,0,2.875
1357,353,100,S,None,12,0,1.5
1358,237,100,S,None,12,0,3.5
1359,127,90,V,2014-12-02 14:10:00,12,1,3.0
1360,50,100,S,None,12,0,3.3277
1361,261,54,R,None,12,0,4.25
1362,451,100,S,None,12,0,2.25
1363,48,100,S,None,12,0,3.3277
1364,177,90,V,2014-12-01 17:00:00,12,1,3.3277
1365,486,100,S,None,12,0,3.125
1366,38,100,S,None,12,0,3.25
1367,260,49,V,2014-12-01 14:10:00,12,1,3.125
1368,345,48,R,None,12,0,3.625
1369,443,100,S,None,12,0,3.375
1370,10,100,S,None,12,0,3.3277
1371,159,54,V,2014-12-01 19:25:00,12,1,2.875
1372,180,90,V,2014-12-01 14:40:00,12,1,3.125
1373,247,58,V,2014-12-01 16:40:00,12,1,3.75
1374,24,100,S,None,12,0,4.375
1375,479,100,S,None,12,0,3.3277
1376,118,51,V,2014-12-02 01:55:00,12,1,4.375
1377,133,100,S,None,12,0,3.0
1378,207,100,S,None,12,0,2.375
1379,124,100,S,None,12,0,3.375
1380,386,100,S,None,12,0,3.25
1381,166,90,V,2014-12-01 14:10:00,12,1,4.0
1382,379,100,S,None,12,0,3.875
1383,477,100,S,None,12,0,3.5
1384,394,100,S,None,12,0,2.875
1385,473,100,S,None,12,0,3.375
1386,219,88,R,None,12,0,2.25
1387,8,100,S,None,12,0,4.5
1388,246,100,S,None,12,0,4.375
1389,272,100,S,None,12,0,3.3277
1390,162,100,S,None,12,0,3.875
1391,248,90,V,2014-12-01 15:30:00,12,1,3.625
1392,83,100,S,None,12,0,2.625
1393,409,55,V,2014-12-02 14:15:00,12,1,3.125
1394,4,100,S,None,12,0,2.5
1395,119,90,V,2014-12-01 14:15:00,12,1,2.75
1396,151,100,S,None,12,0,2.25
1397,340,100,S,None,12,0,3.125
1398,416,100,S,None,12,0,3.375
1399,453,49,R,None,12,0,2.75
1400,52,90,V,2014-12-01 15:15:00,12,1,3.5
1401,142,100,S,None,12,0,3.875
1402,286,90,V,2014-12-01 14:15:00,12,1,4.25
1403,33,90,V,2014-12-01 15:10:00,12,1,3.625
1404,309,100,S,None,12,0,2.25
1405,191,90,V,2014-12-01 14:10:00,12,1,3.125
1406,314,66,R,None,12,0,3.375
1407,13,90,V,2014-12-01 14:10:00,12,1,3.75
1408,249,100,S,None,12,0,3.75
1409,121,100,S,None,12,0,3.3277
1410,343,100,S,None,12,0,3.875
1411,134,66,R,None,12,0,2.5
1412,16,90,V,2014-12-01 15:00:00,12,1,3.75
1413,209,100,S,None,12,0,3.3277
1414,93,100,S,None,12,0,3.5
1415,389,100,S,None,12,0,2.875
1416,431,100,S,None,12,0,3.125
1417,278,90,V,2014-12-01 18:50:00,12,1,4.0
1418,329,100,S,None,12,0,3.0
1419,91,62,V,2014-12-01 19:40:00,12,1,2.875
1420,307,100,S,None,12,0,3.25
1421,99,100,S,None,12,0,3.3277
1422,257,90,V,2014-12-01 14:15:00,12,1,3.25
1423,72,100,S,None,12,0,3.75
1424,94,100,S,None,12,0,3.3277
1425,227,100,S,None,12,0,3.625
1426,39,63,R,None,12,0,4.125
1427,198,71,R,None,12,0,3.125
1428,168,100,S,None,12,0,3.3277
1429,372,70,V,2014-12-01 14:10:00,12,1,4.75
1430,27,40,R,None,12,0,3.875
1431,480,100,S,None,12,0,3.3277
1432,281,90,V,2014-12-04 14:15:00,12,1,3.3277
1433,292,100,S,None,12,0,2.75
1434,120,100,S,None,12,0,3.625
1435,306,100,S,None,12,0,3.125
1436,263,90,V,2014-12-01 14:10:00,12,1,3.375
1437,279,90,V,2014-12-01 14:10:00,12,1,3.875
1438,447,100,S,None,12,0,3.5
1439,139,100,S,None,12,0,3.3277
1440,67,100,S,None,12,0,4.25
1441,154,73,V,2014-12-03 03:30:00,12,1,2.5
1442,105,100,S,None,12,0,3.125
1443,324,100,S,None,12,0,3.3277
1444,326,100,S,None,12,0,3.3277
1445,382,100,S,None,12,0,3.5
1446,104,100,S,None,12,0,3.875
1447,315,100,S,None,12,0,3.3277
1448,460,90,V,2014-12-01 18:05:00,12,1,2.125
1449,402,90,V,2014-12-01 19:40:00,12,1,3.25
1450,172,100,S,None,12,0,3.0
1451,167,100,S,None,12,0,3.375
1452,282,100,S,None,12,0,3.125
1453,367,64,R,None,12,0,3.25
1454,293,90,V,2014-12-01 14:15:00,12,1,3.125
1455,5,100,S,None,12,0,4.0
1456,277,100,S,None,12,0,3.3277
1457,390,100,S,None,12,0,4.25
1458,349,100,S,None,12,0,3.75
1459,128,100,S,None,12,0,3.25
1460,465,100,S,None,12,0,3.0
1461,20,100,S,None,12,0,3.25
1462,397,90,V,2014-12-01 16:15:00,12,1,2.625
1463,299,100,S,None,12,0,2.875
1464,476,100,S,None,12,0,3.75
1465,183,90,V,2014-12-01 15:30:00,12,1,2.75
1466,445,90,V,2014-12-01 14:30:00,12,1,3.625
1467,185,100,S,None,12,0,3.75
1468,328,31,R,None,12,0,3.625
1469,129,100,S,None,12,0,3.875
1470,64,100,S,None,12,0,3.875
1471,312,100,S,None,12,0,3.75
1472,302,100,S,None,12,0,3.0
1473,469,100,S,None,12,0,2.75
1474,97,66,V,2014-12-01 17:30:00,12,1,2.875
1475,61,90,V,2014-12-01 14:15:00,12,1,2.375
1476,280,100,S,None,12,0,3.0
1477,395,49,R,None,12,0,3.625
1478,196,100,S,None,12,0,3.3277
1479,14,36,R,None,12,0,3.75
1480,231,60,V,2014-12-01 17:30:00,12,1,3.25
1481,363,90,V,2014-12-01 14:25:00,12,1,2.75
1482,331,100,S,None,12,0,3.3277
